Entity,Code,Year,Wind
Japan,JPN,2008,0.12676983
Japan,JPN,2009,0.16079661
Japan,JPN,2010,0.17184016
Japan,JPN,2011,0.20464438
Japan,JPN,2012,0.21758665
Japan,JPN,2013,0.23616517
Japan,JPN,2014,0.23567043
Japan,JPN,2015,0.24749422
Japan,JPN,2016,0.25445616
Japan,JPN,2017,0.29181275
Japan,JPN,2018,0.34634778
Japan,JPN,2019,0.35637233
Japan,JPN,2020,0.43259802
Japan,JPN,2021,0.4697808
Japan,JPN,2022,0.4656885
Japan,JPN,2023,0.5032962
Japan,JPN,2024,0.5909696
Kazakhstan,KAZ,1985,0
Kazakhstan,KAZ,1986,0
Kazakhstan,KAZ,1987,0
Kazakhstan,KAZ,1988,0
Kazakhstan,KAZ,1989,0
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0.00005497817
Kazakhstan,KAZ,2012,0.00094271166
Kazakhstan,KAZ,2013,0.0015929613
Kazakhstan,KAZ,2014,0.0043964502
Kazakhstan,KAZ,2015,0.05256646
Kazakhstan,KAZ,2016,0.09739992
Kazakhstan,KAZ,2017,0.11131795
Kazakhstan,KAZ,2018,0.12171787
Kazakhstan,KAZ,2019,0.21963441
Kazakhstan,KAZ,2020,0.3460067
Kazakhstan,KAZ,2021,0.52447605
Kazakhstan,KAZ,2022,0.69500554
Kazakhstan,KAZ,2023,1.0923032
Kazakhstan,KAZ,2024,1.3941267
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kuwait,KWT,2015,0
Kuwait,KWT,2016,0
Kuwait,KWT,2017,0.00104929
Kuwait,KWT,2018,0.0010107567
Kuwait,KWT,2019,0.0020356637
Kuwait,KWT,2020,0.0028046803
Kuwait,KWT,2021,0.018397976
Kuwait,KWT,2022,0.018371884
Kuwait,KWT,2023,0.017133739
Kuwait,KWT,2024,0.016323332
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0.006707856
Latvia,LVA,1997,0.013387038
Latvia,LVA,1998,0.012348526
Latvia,LVA,1999,0.014471319
Latvia,LVA,2000,0.036988176
Latvia,LVA,2001,0.02047844
Latvia,LVA,2002,0.07374089
Latvia,LVA,2003,0.32354504
Latvia,LVA,2004,0.29262385
Latvia,LVA,2005,0.27009934
Latvia,LVA,2006,0.2766387
Latvia,LVA,2007,0.30753395
Latvia,LVA,2008,0.33229426
Latvia,LVA,2009,0.2897165
Latvia,LVA,2010,0.25860104
Latvia,LVA,2011,0.41678533
Latvia,LVA,2012,0.60987914
Latvia,LVA,2013,0.69106853
Latvia,LVA,2014,0.6325986
Latvia,LVA,2015,0.89165324
Latvia,LVA,2016,0.73422945
Latvia,LVA,2017,0.7730742
Latvia,LVA,2018,0.6973789
Latvia,LVA,2019,0.85016394
Latvia,LVA,2020,1.0721837
Latvia,LVA,2021,0.81813484
Latvia,LVA,2022,1.2294649
Latvia,LVA,2023,1.6494666
Latvia,LVA,2024,1.7752948
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0.0031739436
Lithuania,LTU,2005,0.0051671956
Lithuania,LTU,2006,0.041092575
Lithuania,LTU,2007,0.286564
Lithuania,LTU,2008,0.35603422
Lithuania,LTU,2009,0.4633844
Lithuania,LTU,2010,0.8830721
Lithuania,LTU,2011,1.7957728
Lithuania,LTU,2012,2.0333753
Lithuania,LTU,2013,2.4391556
Lithuania,LTU,2014,2.6661348
Lithuania,LTU,2015,3.2111542
Lithuania,LTU,2016,4.3623137
Lithuania,LTU,2017,4.956512
Lithuania,LTU,2018,4.030365
Lithuania,LTU,2019,5.2831006
Lithuania,LTU,2020,5.4778104
Lithuania,LTU,2021,4.8046618
Lithuania,LTU,2022,5.7460494
Lithuania,LTU,2023,9.104938
Lithuania,LTU,2024,11.800635
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0.002131813
Lower-middle-income countries,,1991,0.0076747644
Lower-middle-income countries,,1992,0.005799223
Lower-middle-income countries,,1993,0.0059827324
Lower-middle-income countries,,1994,0.011537486
Lower-middle-income countries,,1995,0.027968558
Lower-middle-income countries,,1996,0.047248404
Lower-middle-income countries,,1997,0.050870955
Lower-middle-income countries,,1998,0.052903794
Lower-middle-income countries,,1999,0.06877915
Lower-middle-income countries,,2000,0.077779174
Lower-middle-income countries,,2001,0.10880086
Lower-middle-income countries,,2002,0.10533011
Lower-middle-income countries,,2003,0.12620813
Lower-middle-income countries,,2004,0.22248156
Lower-middle-income countries,,2005,0.23847412
Lower-middle-income countries,,2006,0.34709743
Lower-middle-income countries,,2007,0.40058097
Lower-middle-income countries,,2008,0.46644413
Lower-middle-income countries,,2009,0.49814302
Lower-middle-income countries,,2010,0.5775258
Lower-middle-income countries,,2011,0.66406184
Lower-middle-income countries,,2012,0.718313
Lower-middle-income countries,,2013,0.77127707
Lower-middle-income countries,,2014,0.8116166
Lower-middle-income countries,,2015,0.8124852
Lower-middle-income countries,,2016,1.0119364
Lower-middle-income countries,,2017,1.1532501
Lower-middle-income countries,,2018,1.2788924
Lower-middle-income countries,,2019,1.3442968
Lower-middle-income countries,,2020,1.352549
Lower-middle-income countries,,2021,1.4536824
Lower-middle-income countries,,2022,1.545106
Lower-middle-income countries,,2023,1.697341
Lower-middle-income countries,,2024,1.6373421
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0.02440784
Luxembourg,LUX,1998,0.092693664
Luxembourg,LUX,1999,0.1435135
Luxembourg,LUX,2000,0.18487823
Luxembourg,LUX,2001,0.16460834
Luxembourg,LUX,2002,0.15396859
Luxembourg,LUX,2003,0.15608145
Luxembourg,LUX,2004,0.20632055
Luxembourg,LUX,2005,0.26743364
Luxembourg,LUX,2006,0.30052724
Luxembourg,LUX,2007,0.3413494
Luxembourg,LUX,2008,0.3215342
Luxembourg,LUX,2009,0.3503107
Luxembourg,LUX,2010,0.28644055
Luxembourg,LUX,2011,0.34010115
Luxembourg,LUX,2012,0.41671646
Luxembourg,LUX,2013,0.4652643
Luxembourg,LUX,2014,0.45962653
Luxembourg,LUX,2015,0.5999583
Luxembourg,LUX,2016,0.6014247
Luxembourg,LUX,2017,1.3259586
Luxembourg,LUX,2018,1.3664979
Luxembourg,LUX,2019,1.4755266
Luxembourg,LUX,2020,2.1449323
Luxembourg,LUX,2021,1.7963835
Luxembourg,LUX,2022,1.9823072
Luxembourg,LUX,2023,3.2184968
Luxembourg,LUX,2024,2.919128
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0
Malaysia,MYS,2013,0
Malaysia,MYS,2014,0
Malaysia,MYS,2015,0
Malaysia,MYS,2016,0
Malaysia,MYS,2017,0
Malaysia,MYS,2018,0
Malaysia,MYS,2019,0
Malaysia,MYS,2020,0
Malaysia,MYS,2021,0
Malaysia,MYS,2022,0
Malaysia,MYS,2023,0
Malaysia,MYS,2024,0
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.0002110803
Mexico,MEX,1991,0.00020501613
Mexico,MEX,1992,0.00020118622
Mexico,MEX,1993,0.00020100261
Mexico,MEX,1994,0.000949782
Mexico,MEX,1995,0.0013545749
Mexico,MEX,1996,0.0011319269
Mexico,MEX,1997,0.0022091288
Mexico,MEX,1998,0.0026525748
Mexico,MEX,1999,0.002965428
Mexico,MEX,2000,0.0031203239
Mexico,MEX,2001,0.002966024
Mexico,MEX,2002,0.0033493924
Mexico,MEX,2003,0.002975397
Mexico,MEX,2004,0.0029434676
Mexico,MEX,2005,0.002531792
Mexico,MEX,2006,0.0058802986
Mexico,MEX,2007,0.031919472
Mexico,MEX,2008,0.03130505
Mexico,MEX,2009,0.07400563
Mexico,MEX,2010,0.15210426
Mexico,MEX,2011,0.19253185
Mexico,MEX,2012,0.42469168
Mexico,MEX,2013,0.47783154
Mexico,MEX,2014,0.7347214
Mexico,MEX,2015,1.0055871
Mexico,MEX,2016,1.1476085
Mexico,MEX,2017,1.1416305
Mexico,MEX,2018,1.3572748
Mexico,MEX,2019,1.8364422
Mexico,MEX,2020,2.358232
Mexico,MEX,2021,2.3713758
Mexico,MEX,2022,2.2049062
Mexico,MEX,2023,2.208758
Mexico,MEX,2024,2.0934927
Middle Africa (EI),,1965,0
Middle Africa (EI),,1966,0
Middle Africa (EI),,1967,0
Middle Africa (EI),,1968,0
Middle Africa (EI),,1969,0
Middle Africa (EI),,1970,0
Middle Africa (EI),,1971,0
Middle Africa (EI),,1972,0
Middle Africa (EI),,1973,0
Middle Africa (EI),,1974,0
Middle Africa (EI),,1975,0
Middle Africa (EI),,1976,0
Middle Africa (EI),,1977,0
Middle Africa (EI),,1978,0
Middle Africa (EI),,1979,0
Middle Africa (EI),,1980,0
Middle Africa (EI),,1981,0
Middle Africa (EI),,1982,0
Middle Africa (EI),,1983,0
Middle Africa (EI),,1984,0
Middle Africa (EI),,1985,0
Middle Africa (EI),,1986,0
Middle Africa (EI),,1987,0
Middle Africa (EI),,1988,0
Middle Africa (EI),,1989,0
Middle Africa (EI),,1990,0
Middle Africa (EI),,1991,0
Middle Africa (EI),,1992,0
Middle Africa (EI),,1993,0
Middle Africa (EI),,1994,0
Middle Africa (EI),,1995,0
Middle Africa (EI),,1996,0
Middle Africa (EI),,1997,0
Middle Africa (EI),,1998,0
Middle Africa (EI),,1999,0
Middle Africa (EI),,2000,0
Middle Africa (EI),,2001,0
Middle Africa (EI),,2002,0
Middle Africa (EI),,2003,0
Middle Africa (EI),,2004,0
Middle Africa (EI),,2005,0
Middle Africa (EI),,2006,0
Middle Africa (EI),,2007,0
Middle Africa (EI),,2008,0
Middle Africa (EI),,2009,0
Middle Africa (EI),,2010,0
Middle Africa (EI),,2011,0
Middle Africa (EI),,2012,0
Middle Africa (EI),,2013,0
Middle Africa (EI),,2014,0
Middle Africa (EI),,2015,0
Middle Africa (EI),,2016,0.008606027
Middle Africa (EI),,2017,0.008548827
Middle Africa (EI),,2018,0.008219209
Middle Africa (EI),,2019,0.007999324
Middle Africa (EI),,2020,0.008373894
Middle Africa (EI),,2021,0.0073923226
Middle Africa (EI),,2022,0.0069908528
Middle Africa (EI),,2023,0.0067856936
Middle Africa (EI),,2024,0.006701905
Middle East (EI),,1965,0
Middle East (EI),,1966,0
Middle East (EI),,1967,0
Middle East (EI),,1968,0
Middle East (EI),,1969,0
Middle East (EI),,1970,0
Middle East (EI),,1971,0
Middle East (EI),,1972,0
Middle East (EI),,1973,0
Middle East (EI),,1974,0
Middle East (EI),,1975,0
Middle East (EI),,1976,0
Middle East (EI),,1977,0
Middle East (EI),,1978,0
Middle East (EI),,1979,0
Middle East (EI),,1980,0
Middle East (EI),,1981,0
Middle East (EI),,1982,0
Middle East (EI),,1983,0
Middle East (EI),,1984,0
Middle East (EI),,1985,0
Middle East (EI),,1986,0
Middle East (EI),,1987,0
Middle East (EI),,1988,0
Middle East (EI),,1989,0
Middle East (EI),,1990,0.00009297095
Middle East (EI),,1991,0.00008979742
Middle East (EI),,1992,0.00008186117
Middle East (EI),,1993,0.00007964814
Middle East (EI),,1994,0.00007166446
Middle East (EI),,1995,0.00006950462
Middle East (EI),,1996,0.00006740047
Middle East (EI),,1997,0.00019237775
Middle East (EI),,1998,0.00018734003
Middle East (EI),,1999,0.002329234
Middle East (EI),,2000,0.0022981863
Middle East (EI),,2001,0.002568784
Middle East (EI),,2002,0.0022800944
Middle East (EI),,2003,0.0021020034
Middle East (EI),,2004,0.002777778
Middle East (EI),,2005,0.0036410866
Middle East (EI),,2006,0.0055728056
Middle East (EI),,2007,0.005892214
Middle East (EI),,2008,0.007372519
Middle East (EI),,2009,0.008269456
Middle East (EI),,2010,0.0057824804
Middle East (EI),,2011,0.0068114856
Middle East (EI),,2012,0.008596492
Middle East (EI),,2013,0.006602652
Middle East (EI),,2014,0.0068541314
Middle East (EI),,2015,0.0072814934
Middle East (EI),,2016,0.01457427
Middle East (EI),,2017,0.019820984
Middle East (EI),,2018,0.036467556
Middle East (EI),,2019,0.03985392
Middle East (EI),,2020,0.064866565
Middle East (EI),,2021,0.068988934
Middle East (EI),,2022,0.089873545
Middle East (EI),,2023,0.10886045
Middle East (EI),,2024,0.110474266
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.1515282
Morocco,MAR,2001,0.44864
Morocco,MAR,2002,0.40893504
Morocco,MAR,2003,0.42453966
Morocco,MAR,2004,0.3635774
Morocco,MAR,2005,0.34417826
Morocco,MAR,2006,0.29783875
Morocco,MAR,2007,0.4549812
Morocco,MAR,2008,0.43730342
Morocco,MAR,2009,0.58559835
Morocco,MAR,2010,0.88320905
Morocco,MAR,2011,0.8777847
Morocco,MAR,2012,0.9019167
Morocco,MAR,2013,1.4566569
Morocco,MAR,2014,2.2616837
Morocco,MAR,2015,2.897254
Morocco,MAR,2016,3.386952
Morocco,MAR,2017,3.2555876
Morocco,MAR,2018,3.967835
Morocco,MAR,2019,4.428939
Morocco,MAR,2020,4.698569
Morocco,MAR,2021,4.6987205
Morocco,MAR,2022,4.952921
Morocco,MAR,2023,5.918541
Morocco,MAR,2024,6.66999
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0.00032174392
Netherlands,NLD,1987,0.0006304719
Netherlands,NLD,1988,0.005027132
Netherlands,NLD,1989,0.007193507
Netherlands,NLD,1990,0.01708547
Netherlands,NLD,1991,0.026347252
Netherlands,NLD,1992,0.04349562
Netherlands,NLD,1993,0.05105861
Netherlands,NLD,1994,0.07059773
Netherlands,NLD,1995,0.09035224
Netherlands,NLD,1996,0.11939726
Netherlands,NLD,1997,0.13214181
Netherlands,NLD,1998,0.17681022
Netherlands,NLD,1999,0.18037602
Netherlands,NLD,2000,0.22884189
Netherlands,NLD,2001,0.21808536
Netherlands,NLD,2002,0.24791428
Netherlands,NLD,2003,0.3412395
Netherlands,NLD,2004,0.46505266
Netherlands,NLD,2005,0.5000111
Netherlands,NLD,2006,0.67155826
Netherlands,NLD,2007,0.8261699
Netherlands,NLD,2008,1.0279216
Netherlands,NLD,2009,1.1160852
Netherlands,NLD,2010,0.8893541
Netherlands,NLD,2011,1.1866093
Netherlands,NLD,2012,1.1735185
Netherlands,NLD,2013,1.3560845
Netherlands,NLD,2014,1.4538257
Netherlands,NLD,2015,1.8656291
Netherlands,NLD,2016,1.9703833
Netherlands,NLD,2017,2.517485
Netherlands,NLD,2018,2.5640435
Netherlands,NLD,2019,2.7975695
Netherlands,NLD,2020,3.8305562
Netherlands,NLD,2021,4.402625
Netherlands,NLD,2022,5.59233
Netherlands,NLD,2023,7.731845
Netherlands,NLD,2024,8.871844
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0.001024604
New Zealand,NZL,1993,0.0014214248
New Zealand,NZL,1994,0.0013816083
New Zealand,NZL,1995,0.0013327558
New Zealand,NZL,1996,0.010814952
New Zealand,NZL,1997,0.017608454
New Zealand,NZL,1998,0.028627075
New Zealand,NZL,1999,0.05001476
New Zealand,NZL,2000,0.14779137
New Zealand,NZL,2001,0.171044
New Zealand,NZL,2002,0.18386883
New Zealand,NZL,2003,0.17762113
New Zealand,NZL,2004,0.42433307
New Zealand,NZL,2005,0.7317508
New Zealand,NZL,2006,0.7316646
New Zealand,NZL,2007,1.0907892
New Zealand,NZL,2008,1.2258106
New Zealand,NZL,2009,1.7048603
New Zealand,NZL,2010,1.8277521
New Zealand,NZL,2011,2.1627266
New Zealand,NZL,2012,2.2625241
New Zealand,NZL,2013,2.165665
New Zealand,NZL,2014,2.24822
New Zealand,NZL,2015,2.3728898
New Zealand,NZL,2016,2.3018832
New Zealand,NZL,2017,2.0102458
New Zealand,NZL,2018,1.9887254
New Zealand,NZL,2019,2.1156979
New Zealand,NZL,2020,2.3753138
New Zealand,NZL,2021,2.7506688
New Zealand,NZL,2022,3.0152404
New Zealand,NZL,2023,3.2902293
New Zealand,NZL,2024,4.1145697
Non-OECD (EI),,1965,0
Non-OECD (EI),,1966,0
Non-OECD (EI),,1967,0
Non-OECD (EI),,1968,0
Non-OECD (EI),,1969,0
Non-OECD (EI),,1970,0
Non-OECD (EI),,1971,0
Non-OECD (EI),,1972,0
Non-OECD (EI),,1973,0
Non-OECD (EI),,1974,0
Non-OECD (EI),,1975,0
Non-OECD (EI),,1976,0
Non-OECD (EI),,1977,0
Non-OECD (EI),,1978,0
Non-OECD (EI),,1979,0
Non-OECD (EI),,1980,0
Non-OECD (EI),,1981,0
Non-OECD (EI),,1982,0
Non-OECD (EI),,1983,0
Non-OECD (EI),,1984,0
Non-OECD (EI),,1985,0
Non-OECD (EI),,1986,0
Non-OECD (EI),,1987,0
Non-OECD (EI),,1988,0
Non-OECD (EI),,1989,0
Non-OECD (EI),,1990,0.00023716303
Non-OECD (EI),,1991,0.0008453211
Non-OECD (EI),,1992,0.0015162586
Non-OECD (EI),,1993,0.0021457192
Non-OECD (EI),,1994,0.00403174
Non-OECD (EI),,1995,0.0075838207
Non-OECD (EI),,1996,0.006588421
Non-OECD (EI),,1997,0.008001259
Non-OECD (EI),,1998,0.009686739
Non-OECD (EI),,1999,0.0128872935
Non-OECD (EI),,2000,0.015135848
Non-OECD (EI),,2001,0.02010751
Non-OECD (EI),,2002,0.020440316
Non-OECD (EI),,2003,0.023147693
Non-OECD (EI),,2004,0.036309145
Non-OECD (EI),,2005,0.041086838
Non-OECD (EI),,2006,0.062198587
Non-OECD (EI),,2007,0.07805068
Non-OECD (EI),,2008,0.11794102
Non-OECD (EI),,2009,0.17951994
Non-OECD (EI),,2010,0.2646195
Non-OECD (EI),,2011,0.3549313
Non-OECD (EI),,2012,0.46046132
Non-OECD (EI),,2013,0.58290184
Non-OECD (EI),,2014,0.66905546
Non-OECD (EI),,2015,0.7880704
Non-OECD (EI),,2016,1.0027947
Non-OECD (EI),,2017,1.2127768
Non-OECD (EI),,2018,1.381463
Non-OECD (EI),,2019,1.507066
Non-OECD (EI),,2020,1.6974413
Non-OECD (EI),,2021,2.162165
Non-OECD (EI),,2022,2.4108393
Non-OECD (EI),,2023,2.6729643
Non-OECD (EI),,2024,2.8698392
North America,,1965,0
North America,,1966,0
North America,,1967,0
North America,,1968,0
North America,,1969,0
North America,,1970,0
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.000032210497
North America,,1984,0.00007445684
North America,,1985,0.00007722691
North America,,1986,0.00005877462
North America,,1987,0.0000497443
North America,,1988,0.000019590418
North America,,1989,0.021720635
North America,,1990,0.028640416
North America,,1991,0.030288609
North America,,1992,0.029738052
North America,,1993,0.03032501
North America,,1994,0.03399943
North America,,1995,0.03067191
North America,,1996,0.03056058
North America,,1997,0.0313148
North America,,1998,0.028664622
North America,,1999,0.04232252
