Entity,Code,Year,Hydro
Algeria,DZA,1976,1.3172302
Algeria,DZA,1977,0.828733
Algeria,DZA,1978,0.61283517
Algeria,DZA,1979,0.54437596
Algeria,DZA,1980,0.4031064
Algeria,DZA,1981,0.47260314
Algeria,DZA,1982,0.5364575
Algeria,DZA,1983,0.24094447
Algeria,DZA,1984,0.4826921
Algeria,DZA,1985,0.6844301
Algeria,DZA,1986,0.2502992
Algeria,DZA,1987,0.48622057
Algeria,DZA,1988,0.16645434
Algeria,DZA,1989,0.21135321
Algeria,DZA,1990,0.11906669
Algeria,DZA,1991,0.26082626
Algeria,DZA,1992,0.17263989
Algeria,DZA,1993,0.32912087
Algeria,DZA,1994,0.15274073
Algeria,DZA,1995,0.1712212
Algeria,DZA,1996,0.12100656
Algeria,DZA,1997,0.06994659
Algeria,DZA,1998,0.19370805
Algeria,DZA,1999,0.18108313
Algeria,DZA,2000,0.05001067
Algeria,DZA,2001,0.061327934
Algeria,DZA,2002,0.048507243
Algeria,DZA,2003,0.2143434
Algeria,DZA,2004,0.19449507
Algeria,DZA,2005,0.40765893
Algeria,DZA,2006,0.15344006
Algeria,DZA,2007,0.1504157
Algeria,DZA,2008,0.17631334
Algeria,DZA,2009,0.20000759
Algeria,DZA,2010,0.10263282
Algeria,DZA,2011,0.21085891
Algeria,DZA,2012,0.19751193
Algeria,DZA,2013,0.047154184
Algeria,DZA,2014,0.08386579
Algeria,DZA,2015,0.059449248
Algeria,DZA,2016,0.029322842
Algeria,DZA,2017,0.022446644
Algeria,DZA,2018,0.04347168
Algeria,DZA,2019,0.05419542
Algeria,DZA,2020,0.018876774
Algeria,DZA,2021,0.0032375522
Algeria,DZA,2022,0.005354802
Algeria,DZA,2023,0.00901711
Algeria,DZA,2024,0.016424466
Argentina,ARG,1965,1.0365571
Argentina,ARG,1966,1.0169654
Argentina,ARG,1967,1.0119467
Argentina,ARG,1968,1.1537669
Argentina,ARG,1969,1.0012252
Argentina,ARG,1970,1.2246058
Argentina,ARG,1971,1.1469445
Argentina,ARG,1972,1.1008198
Argentina,ARG,1973,2.103017
Argentina,ARG,1974,3.3730843
Argentina,ARG,1975,3.5941339
Argentina,ARG,1976,3.3036964
Argentina,ARG,1977,3.6379752
Argentina,ARG,1978,4.8582816
Argentina,ARG,1979,6.2493424
Argentina,ARG,1980,8.940487
Argentina,ARG,1981,8.944172
Argentina,ARG,1982,10.462214
Argentina,ARG,1983,10.498029
Argentina,ARG,1984,11.302157
Argentina,ARG,1985,11.901491
Argentina,ARG,1986,11.554302
Argentina,ARG,1987,11.520626
Argentina,ARG,1988,7.874236
Argentina,ARG,1989,7.052118
Argentina,ARG,1990,9.647563
Argentina,ARG,1991,8.491166
Argentina,ARG,1992,9.566761
Argentina,ARG,1993,11.500241
Argentina,ARG,1994,12.512029
Argentina,ARG,1995,11.770529
Argentina,ARG,1996,9.535582
Argentina,ARG,1997,11.691038
Argentina,ARG,1998,10.673149
Argentina,ARG,1999,8.475471
Argentina,ARG,2000,11.370039
Argentina,ARG,2001,14.849555
Argentina,ARG,2002,15.04967
Argentina,ARG,2003,13.18877
Argentina,ARG,2004,11.074765
Argentina,ARG,2005,11.644555
Argentina,ARG,2006,12.260921
Argentina,ARG,2007,9.61738
Argentina,ARG,2008,9.427489
Argentina,ARG,2009,10.742669
Argentina,ARG,2010,9.916925
Argentina,ARG,2011,8.960542
Argentina,ARG,2012,8.006376
Argentina,ARG,2013,8.3529625
Argentina,ARG,2014,8.35577
Argentina,ARG,2015,8.1524
Argentina,ARG,2016,7.474154
Argentina,ARG,2017,7.967366
Argentina,ARG,2018,8.191202
Argentina,ARG,2019,7.4020696
Argentina,ARG,2020,6.812389
Argentina,ARG,2021,5.136263
Argentina,ARG,2022,5.6239676
Argentina,ARG,2023,7.7136774
Argentina,ARG,2024,7.421617
Asia,,1965,7.426198
Asia,,1966,7.0655365
Asia,,1967,6.343915
Asia,,1968,6.560595
Asia,,1969,5.9350653
Asia,,1970,5.3238544
Asia,,1971,5.344162
Asia,,1972,5.1551037
Asia,,1973,4.440285
Asia,,1974,4.9722757
Asia,,1975,5.1067605
Asia,,1976,4.9580297
Asia,,1977,4.587603
Asia,,1978,4.5443625
Asia,,1979,4.682254
Asia,,1980,5.0182
Asia,,1981,5.276264
Asia,,1982,5.09964
Asia,,1983,5.0402145
Asia,,1984,4.7363954
Asia,,1985,4.776375
Asia,,1986,4.6219177
Asia,,1987,4.5089164
Asia,,1988,4.851736
Asia,,1989,4.743543
Asia,,1990,4.820818
Asia,,1991,4.681147
Asia,,1992,4.513204
Asia,,1993,4.8127046
Asia,,1994,4.5395384
Asia,,1995,4.708168
Asia,,1996,4.4780574
Asia,,1997,4.3362036
Asia,,1998,4.5867405
Asia,,1999,4.329349
Asia,,2000,4.281307
Asia,,2001,4.4450235
Asia,,2002,4.3513207
Asia,,2003,4.1719975
Asia,,2004,4.4539075
Asia,,2005,4.2520695
Asia,,2006,4.4011936
Asia,,2007,4.3310103
Asia,,2008,4.7233377
Asia,,2009,4.465956
Asia,,2010,4.7901044
Asia,,2011,4.5891633
Asia,,2012,4.9918723
Asia,,2013,5.219552
Asia,,2014,5.517988
Asia,,2015,5.6150126
Asia,,2016,5.684982
Asia,,2017,5.6036854
Asia,,2018,5.5078096
Asia,,2019,5.699557
Asia,,2020,5.8617187
Asia,,2021,5.459721
Asia,,2022,5.4521747
Asia,,2023,4.9231677
Asia,,2024,5.196642
Asia Pacific (EI),,1965,8.299511
Asia Pacific (EI),,1966,7.869721
Asia Pacific (EI),,1967,7.1260424
Asia Pacific (EI),,1968,7.3083334
Asia Pacific (EI),,1969,6.594983
Asia Pacific (EI),,1970,5.9743943
Asia Pacific (EI),,1971,6.0645757
Asia Pacific (EI),,1972,5.8332286
Asia Pacific (EI),,1973,5.1313167
Asia Pacific (EI),,1974,5.673149
Asia Pacific (EI),,1975,5.763099
Asia Pacific (EI),,1976,5.505345
Asia Pacific (EI),,1977,5.090339
Asia Pacific (EI),,1978,5.0093827
Asia Pacific (EI),,1979,5.227537
Asia Pacific (EI),,1980,5.545723
Asia Pacific (EI),,1981,5.837799
Asia Pacific (EI),,1982,5.625945
Asia Pacific (EI),,1983,5.6782856
Asia Pacific (EI),,1984,5.374354
Asia Pacific (EI),,1985,5.4536734
Asia Pacific (EI),,1986,5.3749547
Asia Pacific (EI),,1987,5.039113
Asia Pacific (EI),,1988,5.208547
Asia Pacific (EI),,1989,5.3080273
Asia Pacific (EI),,1990,5.2633514
Asia Pacific (EI),,1991,5.158627
Asia Pacific (EI),,1992,4.8241224
Asia Pacific (EI),,1993,5.021035
Asia Pacific (EI),,1994,4.7943997
Asia Pacific (EI),,1995,4.9923615
Asia Pacific (EI),,1996,4.6661987
Asia Pacific (EI),,1997,4.5532064
Asia Pacific (EI),,1998,4.8521724
Asia Pacific (EI),,1999,4.6198606
Asia Pacific (EI),,2000,4.63221
Asia Pacific (EI),,2001,4.878137
Asia Pacific (EI),,2002,4.6863413
Asia Pacific (EI),,2003,4.4158278
Asia Pacific (EI),,2004,4.7013392
Asia Pacific (EI),,2005,4.497856
Asia Pacific (EI),,2006,4.6554594
Asia Pacific (EI),,2007,4.6343994
Asia Pacific (EI),,2008,5.237906
Asia Pacific (EI),,2009,4.9406786
Asia Pacific (EI),,2010,5.2286
Asia Pacific (EI),,2011,5.0410542
Asia Pacific (EI),,2012,5.4842815
Asia Pacific (EI),,2013,5.7581115
Asia Pacific (EI),,2014,6.2151113
Asia Pacific (EI),,2015,6.250188
Asia Pacific (EI),,2016,6.3607717
Asia Pacific (EI),,2017,6.270681
Asia Pacific (EI),,2018,6.1860433
Asia Pacific (EI),,2019,6.192234
Asia Pacific (EI),,2020,6.4666123
Asia Pacific (EI),,2021,6.1186595
Asia Pacific (EI),,2022,6.105643
Asia Pacific (EI),,2023,5.4615374
Asia Pacific (EI),,2024,5.7331533
Australia,AUS,1965,5.03354
Australia,AUS,1966,4.5873313
Australia,AUS,1967,4.4788456
Australia,AUS,1968,4.414737
Australia,AUS,1969,4.631356
Australia,AUS,1970,4.9716396
Australia,AUS,1971,5.3567343
Australia,AUS,1972,5.1429877
Australia,AUS,1973,5.1155334
Australia,AUS,1974,5.43268
Australia,AUS,1975,5.7341995
Australia,AUS,1976,5.266613
Australia,AUS,1977,4.801721
Australia,AUS,1978,5.041639
Australia,AUS,1979,4.7182417
Australia,AUS,1980,4.443677
Australia,AUS,1981,4.503501
Australia,AUS,1982,4.1851473
Australia,AUS,1983,4.0121517
Australia,AUS,1984,4.1958666
Australia,AUS,1985,4.3326464
Australia,AUS,1986,4.2820063
Australia,AUS,1987,4.044214
Australia,AUS,1988,4.0684633
Australia,AUS,1989,3.8548696
Australia,AUS,1990,3.9106507
Australia,AUS,1991,4.176598
Australia,AUS,1992,4.1873536
Australia,AUS,1993,4.2090807
Australia,AUS,1994,3.996157
Australia,AUS,1995,3.770891
Australia,AUS,1996,3.7425523
Australia,AUS,1997,3.6490555
Australia,AUS,1998,3.5292528
Australia,AUS,1999,3.4941704
Australia,AUS,2000,3.512494
Australia,AUS,2001,3.3936718
Australia,AUS,2002,3.2940042
Australia,AUS,2003,3.2531557
Australia,AUS,2004,3.0334542
Australia,AUS,2005,2.9545412
Australia,AUS,2006,2.7227838
Australia,AUS,2007,2.3087356
Australia,AUS,2008,2.0390794
Australia,AUS,2009,2.2026274
Australia,AUS,2010,2.3780625
Australia,AUS,2011,3.2634406
Australia,AUS,2012,2.8670692
Australia,AUS,2013,3.1498258
Australia,AUS,2014,2.3603601
Australia,AUS,2015,2.2341967
Australia,AUS,2016,2.7677863
Australia,AUS,2017,2.1145613
Australia,AUS,2018,2.660833
Australia,AUS,2019,2.0759835
Australia,AUS,2020,2.259896
Australia,AUS,2021,2.4888566
Australia,AUS,2022,2.484063
Australia,AUS,2023,2.2390664
Australia,AUS,2024,1.8906922
Austria,AUT,1965,23.93953
Austria,AUT,1966,24.660316
Austria,AUT,1967,24.930605
Austria,AUT,1968,23.942204
Austria,AUT,1969,21.211708
Austria,AUT,1970,23.62367
Austria,AUT,1971,18.683784
Austria,AUT,1972,18.560486
Austria,AUT,1973,19.189177
Austria,AUT,1974,22.621471
Austria,AUT,1975,23.879324
Austria,AUT,1976,19.890339
Austria,AUT,1977,24.10896
Austria,AUT,1978,23.114895
Austria,AUT,1979,24.606277
Austria,AUT,1980,25.616678
Austria,AUT,1981,28.003008
Austria,AUT,1982,29.015383
Austria,AUT,1983,28.818497
Austria,AUT,1984,25.484493
Austria,AUT,1985,27.556122
Austria,AUT,1986,27.619545
Austria,AUT,1987,30.00461
Austria,AUT,1988,30.38623
Austria,AUT,1989,30.020838
Austria,AUT,1990,26.67628
Austria,AUT,1991,25.41378
Austria,AUT,1992,28.600666
Austria,AUT,1993,29.487469
Austria,AUT,1994,28.923763
Austria,AUT,1995,28.530445
Austria,AUT,1996,25.725546
Austria,AUT,1997,26.817656
Austria,AUT,1998,26.991802
